date,code,name,open,high,low,close,volume,amount
2025-07-03 15:00,600519,,1412.0,1422.69,1408.0,1415.6,24412.0,3456732928.0
2025-07-02 15:00,600519,,1409.5,1414.8,1400.0,1409.6,26218.0,3689246208.0
2025-07-01 15:00,600519,,1409.0,1411.94,1403.31,1405.1,19878.0,2794423296.0
2025-06-30 15:00,600519,,1403.5,1413.23,1402.0,1409.52,30457.0,4287373568.0
2025-06-27 15:00,600519,,1420.01,1423.0,1403.09,1403.09,38249.0,5404312576.0
2025-06-26 15:00,600519,,1415.0,1428.0,1410.08,1420.0,34860.0,4955829760.0
2025-06-25 15:00,600519,,1439.11,1449.2,1420.51,1435.86,41050.0,5869292032.0
2025-06-24 15:00,600519,,1423.35,1451.68,1423.35,1437.2,36311.0,5229183488.0
2025-06-23 15:00,600519,,1420.0,1433.0,1405.18,1420.0,26723.0,3794012416.0
2025-06-20 15:00,600519,,1423.58,1441.14,1420.2,1428.66,34815.0,4990683136.0
2025-06-19 15:00,600519,,1426.0,1433.67,1417.18,1426.0,24500.0,3490268672.0
2025-06-18 15:00,600519,,1440.0,1443.44,1421.01,1425.0,30760.0,4404131328.0
2025-06-17 15:00,600519,,1420.0,1427.0,1412.18,1427.0,27231.0,3868364544.0
2025-06-16 15:00,600519,,1401.2,1425.04,1401.18,1422.29,42887.0,6060448256.0
2025-06-13 15:00,600519,,1444.41,1449.97,1425.06,1426.95,59113.0,8466515456.0
2025-06-12 15:00,600519,,1480.0,1483.87,1454.1,1459.0,49903.0,7306800640.0
2025-06-11 15:00,600519,,1476.8,1494.0,1476.1,1480.0,30892.0,4585522688.0
2025-06-10 15:00,600519,,1486.0,1492.0,1474.8,1475.01,30492.0,4511934464.0
2025-06-09 15:00,600519,,1505.02,1508.7,1485.68,1486.11,44958.0,6723838976.0
2025-06-06 15:00,600519,,1513.8,1518.97,1503.0,1506.39,25023.0,3777727488.0
2025-06-05 15:00,600519,,1514.0,1516.0,1502.2,1514.0,23213.0,3504925440.0
2025-06-04 15:00,600519,,1510.5,1523.0,1509.22,1509.96,23008.0,3480363776.0
2025-06-03 15:00,600519,,1508.01,1519.0,1505.02,1509.0,28979.0,4377892864.0
2025-05-30 15:00,600519,,1540.15,1545.0,1515.24,1522.0,31239.0,4764875776.0
2025-05-29 15:00,600519,,1540.0,1555.0,1532.0,1540.0,21859.0,3375465728.0
2025-05-28 15:00,600519,,1543.99,1546.46,1533.0,1537.0,16265.0,2504624640.0
2025-05-27 15:00,600519,,1551.0,1558.6,1543.51,1543.9,17752.0,2748945664.0
2025-05-26 15:00,600519,,1570.0,1574.63,1545.0,1550.5,27086.0,4212944384.0
2025-05-23 15:00,600519,,1575.2,1587.9,1571.66,1572.6,21537.0,3399425024.0
2025-05-22 15:00,600519,,1580.99,1584.99,1570.1,1580.0,15090.0,2381236480.0
2025-05-21 15:00,600519,,1585.0,1595.94,1580.97,1580.97,19794.0,3143941376.0
2025-05-20 15:00,600519,,1580.0,1594.8,1575.1,1586.0,19521.0,3095742720.0
2025-05-19 15:00,600519,,1596.0,1600.0,1573.88,1578.98,38062.0,6021949952.0
2025-05-16 15:00,600519,,1633.99,1636.99,1614.13,1614.13,22935.0,3714508544.0
